segment,location,pressure,flow,acoustic,time
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",57.21754803415759,93.30691320581526,33.44859515079193,1739892538.2742789
Guwahati → Dimapur,"(25.9063, 93.7276)",53.97916165009524,97.90399221564951,33.91399546869042,1739892538.274283
Dimapur → Kohima,"(25.9063, 93.7276)",50.71545158558731,116.16698056567091,28.720675917542884,1739892538.27439
Dimapur → Kohima,"(25.8484, 93.82284999999999)",54.97222922624076,106.42488178074791,27.354187534777555,1739892538.274393
Dimapur → Kohima,"(25.7905, 93.9181)",49.676783137680644,113.46454186317152,29.977069802419432,1739892538.274396
Dimapur → Kohima,"(25.7326, 94.01335)",47.288718148012975,99.94390166773914,33.5438070014734,1739892538.274399
Dimapur → Kohima,"(25.6747, 94.1086)",44.00639187686962,104.33737413651548,25.93913806362789,1739892538.2744021
Kohima → Imphal,"(25.6747, 94.1086)",49.70020256047362,98.52806560565577,24.498546056540683,1739892538.274434
Kohima → Imphal,"(25.460275000000003, 94.06565)",48.124746802335316,92.21607296080994,31.13168186532166,1739892538.2744372
Kohima → Imphal,"(25.24585, 94.0227)",47.41809984939655,101.18073992673473,30.566943353690903,1739892538.274459
Kohima → Imphal,"(25.031425, 93.97975)",47.02976754740143,90.71441055884989,23.00482144497578,1739892538.274465
Kohima → Imphal,"(24.817, 93.9368)",52.773163958973164,114.96749901479588,28.03260847770462,1739892538.2744682
Guwahati → Dimapur,"(26.1445, 91.7362)",46.130122482736226,84.66334374826984,28.614395293676203,1739892598.263529
Guwahati → Dimapur,"(26.08495, 92.23405)",51.454847374345654,107.30731695106154,28.30731133368225,1739892598.263534
Guwahati → Dimapur,"(26.0254, 92.7319)",50.18261917195128,118.14970833488582,27.784658788507663,1739892598.263537
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",43.55679439428841,106.59379333714489,32.03997006060914,1739892598.26354
Guwahati → Dimapur,"(25.9063, 93.7276)",44.18951837579374,97.1572587270205,27.787864378457844,1739892598.263542
Dimapur → Kohima,"(25.9063, 93.7276)",47.62384695393423,86.55227086457344,28.73399957347581,1739892598.2636101
Dimapur → Kohima,"(25.8484, 93.82284999999999)",52.11915704441396,90.41770145545514,32.126100191181905,1739892598.263614
Dimapur → Kohima,"(25.7905, 93.9181)",53.32308912157597,98.82779875977148,32.33926774528923,1739892598.263617
Dimapur → Kohima,"(25.7326, 94.01335)",48.7723638027927,103.11865050135236,27.54103388096921,1739892598.2636192
Dimapur → Kohima,"(25.6747, 94.1086)",53.298786375797306,96.6139036303359,29.47961762415822,1739892598.2636218
Kohima → Imphal,"(25.6747, 94.1086)",50.974721082056114,111.86535326154585,30.272453888675308,1739892598.2636511
Kohima → Imphal,"(25.460275000000003, 94.06565)",51.14748750342752,79.15040341717622,33.32540375491589,1739892598.263653
Kohima → Imphal,"(25.24585, 94.0227)",54.5373267662334,91.9014272844228,28.363091726873677,1739892598.263656
Kohima → Imphal,"(25.031425, 93.97975)",47.80311154679284,91.10398660440842,32.166636347217384,1739892598.263658
Kohima → Imphal,"(24.817, 93.9368)",47.97451891744329,96.54914470624846,32.72528084523414,1739892598.2636611
Guwahati → Dimapur,"(26.1445, 91.7362)",54.43849582530703,100.62002682706904,28.59947935039644,1739892658.2600908
Guwahati → Dimapur,"(26.08495, 92.23405)",53.28625556582219,113.91802846459223,32.37177069460593,1739892658.260094
Guwahati → Dimapur,"(26.0254, 92.7319)",52.34244747455222,107.94751588318944,31.917950532283626,1739892658.260097
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",41.07546867318632,95.60022818906393,28.07518633339295,1739892658.2601001
Guwahati → Dimapur,"(25.9063, 93.7276)",40.03286213823267,99.07755607400577,30.361821210376053,1739892658.2601018
Dimapur → Kohima,"(25.9063, 93.7276)",48.017125359011864,84.12538960371022,29.953338532588038,1739892658.2601311
Dimapur → Kohima,"(25.8484, 93.82284999999999)",49.42709237067176,88.49219632217454,28.602957350073734,1739892658.260133
Dimapur → Kohima,"(25.7905, 93.9181)",48.942923094098404,110.17613444395393,29.63906521434123,1739892658.260136
Dimapur → Kohima,"(25.7326, 94.01335)",50.83318131857662,96.11997582838906,39.819971949313825,1739892658.260138
Dimapur → Kohima,"(25.6747, 94.1086)",55.64111792593688,103.26989799671625,24.385935482682346,1739892658.2601411
Kohima → Imphal,"(25.6747, 94.1086)",48.94583399102242,92.22212167144637,31.37909129041722,1739892658.260166
Kohima → Imphal,"(25.460275000000003, 94.06565)",50.816339340077924,95.23529102530799,30.669162535305183,1739892658.260169
Kohima → Imphal,"(25.24585, 94.0227)",51.95266475484871,98.88155270493655,31.025316757832034,1739892658.260171
Kohima → Imphal,"(25.031425, 93.97975)",39.45475307267422,113.60038255735627,27.385845012792153,1739892658.260174
Kohima → Imphal,"(24.817, 93.9368)",43.46338077942334,87.50775328577892,28.99835230822082,1739892658.260176
Guwahati → Dimapur,"(26.1445, 91.7362)",55.50714291844426,115.00180159859795,24.618769196284976,1739892718.262047
Guwahati → Dimapur,"(26.08495, 92.23405)",46.72300890492193,81.06247664612984,28.66587348161954,1739892718.262051
Guwahati → Dimapur,"(26.0254, 92.7319)",52.453293331021825,105.01641607547306,28.911547150006243,1739892718.262054
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",47.560919218301486,90.11041991600527,26.169970456407526,1739892718.2620559
Guwahati → Dimapur,"(25.9063, 93.7276)",43.09091494618493,88.81222915724554,27.790387598499773,1739892718.262059
Dimapur → Kohima,"(25.9063, 93.7276)",51.81706277037556,82.94349059654799,29.35086781061358,1739892718.2620878
Dimapur → Kohima,"(25.8484, 93.82284999999999)",47.38434526540179,95.96940446501786,32.56140727681956,1739892718.262091
Dimapur → Kohima,"(25.7905, 93.9181)",54.12519982432007,97.63592085216358,29.222183438628587,1739892718.262093
Dimapur → Kohima,"(25.7326, 94.01335)",55.83808968959197,103.69357244795974,26.433389999790055,1739892718.262096
Dimapur → Kohima,"(25.6747, 94.1086)",42.490185681076994,91.18917206162232,36.266131970125585,1739892718.2620978
Kohima → Imphal,"(25.6747, 94.1086)",58.558257097710126,105.17829920925028,28.07630268756381,1739892718.262124
Kohima → Imphal,"(25.460275000000003, 94.06565)",56.105603105785534,101.5997985967075,27.03914768902898,1739892718.262126
Kohima → Imphal,"(25.24585, 94.0227)",51.46620594344568,88.79069734010088,37.50419695477617,1739892718.2621288
Kohima → Imphal,"(25.031425, 93.97975)",57.03545239965544,115.33697985992892,33.44132719307517,1739892718.262131
Kohima → Imphal,"(24.817, 93.9368)",47.62124013985255,116.90119766886389,31.08430052505177,1739892718.262133
Guwahati → Dimapur,"(26.1445, 91.7362)",50.78376624382569,113.16679364954462,37.29160591811287,1739892748.265471
Guwahati → Dimapur,"(26.08495, 92.23405)",47.3818153527936,96.57300632055927,25.30163566120143,1739892748.265476
Guwahati → Dimapur,"(26.0254, 92.7319)",47.939560119474265,99.8474422226437,28.487891881263124,1739892748.2654788
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",42.37290701951626,128.77283577031523,31.818492510064672,1739892748.265481
Guwahati → Dimapur,"(25.9063, 93.7276)",50.39150009775429,91.41474149166751,31.403960722082218,1739892748.265484
Dimapur → Kohima,"(25.9063, 93.7276)",44.27555672292127,86.85263114745104,31.886361392417747,1739892748.265512
Dimapur → Kohima,"(25.8484, 93.82284999999999)",45.55914302313899,112.64056098523776,28.877256131271007,1739892748.265515
Dimapur → Kohima,"(25.7905, 93.9181)",46.004323563903725,102.02774082464727,26.38135130488733,1739892748.265517
Dimapur → Kohima,"(25.7326, 94.01335)",44.861961141722404,115.7144295261032,31.46653043377323,1739892748.26552
Dimapur → Kohima,"(25.6747, 94.1086)",56.981420084444245,95.46217663549199,27.805058677679906,1739892748.265522
Kohima → Imphal,"(25.6747, 94.1086)",53.61674227317779,93.34560165995417,30.765164775217997,1739892748.265548
Kohima → Imphal,"(25.460275000000003, 94.06565)",60.186459657181004,111.4512222136954,36.817145189311,1739892748.265551
Kohima → Imphal,"(25.24585, 94.0227)",44.82045383944265,100.01565119049252,29.539364333692212,1739892748.265553
Kohima → Imphal,"(25.031425, 93.97975)",47.92768502805919,85.22074843462461,24.43186550638626,1739892748.265555
Kohima → Imphal,"(24.817, 93.9368)",51.6228868752986,88.73202535300646,29.6264515110342,1739892748.265557
Guwahati → Dimapur,"(26.1445, 91.7362)",54.56054030051686,80.85788309202545,30.64865373317571,1739892808.259755
Guwahati → Dimapur,"(26.08495, 92.23405)",60.541598306250634,111.65629853670555,29.663279186248598,1739892808.2597592
Guwahati → Dimapur,"(26.0254, 92.7319)",55.55949533421082,103.87844266674588,26.520792129908678,1739892808.2597609
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",42.01559702590926,84.65039895671951,31.179885289745826,1739892808.259764
Guwahati → Dimapur,"(25.9063, 93.7276)",43.62846978316175,90.51588213089973,26.27684515843061,1739892808.259766
Dimapur → Kohima,"(25.9063, 93.7276)",53.80649337872785,103.06042495090777,29.931790477559154,1739892808.259794
Dimapur → Kohima,"(25.8484, 93.82284999999999)",47.31639960959304,103.33241560746823,27.610443169327606,1739892808.259797
Dimapur → Kohima,"(25.7905, 93.9181)",50.21966908427975,102.50046908633463,33.344210040248186,1739892808.259799
Dimapur → Kohima,"(25.7326, 94.01335)",49.748327325954826,88.00392059942902,29.740791698864097,1739892808.259802
Dimapur → Kohima,"(25.6747, 94.1086)",56.77920794064712,97.5098190498848,26.850373365082735,1739892808.259804
Kohima → Imphal,"(25.6747, 94.1086)",43.414161136787584,97.28119233559588,30.738482009500913,1739892808.25983
Kohima → Imphal,"(25.460275000000003, 94.06565)",54.418024385328,99.75354792360991,32.89727272954366,1739892808.2598321
Kohima → Imphal,"(25.24585, 94.0227)",44.41948835106604,90.28852899132903,35.106781020345416,1739892808.2598348
Kohima → Imphal,"(25.031425, 93.97975)",55.82821496614872,108.32905010677636,33.58223523066527,1739892808.259837
Kohima → Imphal,"(24.817, 93.9368)",42.29515857916597,88.76979425485261,27.160199686754524,1739892808.259839
Guwahati → Dimapur,"(26.1445, 91.7362)",48.37934876484038,118.72816323503218,29.899730929204082,1739892838.26232
Guwahati → Dimapur,"(26.08495, 92.23405)",47.6970064712584,94.57569455838792,28.236169517152682,1739892838.262323
Guwahati → Dimapur,"(26.0254, 92.7319)",56.32935353057251,86.71052727437832,30.76197431022434,1739892838.262326
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",44.76198851812791,101.66601852984495,28.000073246714166,1739892838.262329
Guwahati → Dimapur,"(25.9063, 93.7276)",53.08982040716675,96.62085220687159,27.303188165993273,1739892838.2623308
Dimapur → Kohima,"(25.9063, 93.7276)",46.13854490262072,105.63176470011979,29.558588360435248,1739892838.2623591
Dimapur → Kohima,"(25.8484, 93.82284999999999)",42.78196627194105,105.99573912382876,28.608163432743364,1739892838.262362
Dimapur → Kohima,"(25.7905, 93.9181)",54.595004277471716,88.48983086166459,33.035454582027334,1739892838.262364
Dimapur → Kohima,"(25.7326, 94.01335)",49.295984808894026,91.69353608198399,33.21883648305783,1739892838.262366
Dimapur → Kohima,"(25.6747, 94.1086)",45.71551523739898,85.9093382161479,29.55791995408609,1739892838.262377
Kohima → Imphal,"(25.6747, 94.1086)",53.60117552274494,96.3377568170149,24.88283801465337,1739892838.262402
Kohima → Imphal,"(25.460275000000003, 94.06565)",52.8062067767804,109.7072618070812,30.270896016385247,1739892838.2624042
Kohima → Imphal,"(25.24585, 94.0227)",54.26515478669802,94.26317055493745,29.735327391881743,1739892838.2624068
Kohima → Imphal,"(25.031425, 93.97975)",51.97528630409908,99.19543036181055,30.528012588073015,1739892838.262409
Kohima → Imphal,"(24.817, 93.9368)",43.13966998886305,105.35955348759377,29.60838173786208,1739892838.262411
Guwahati → Dimapur,"(26.1445, 91.7362)",50.632169084079884,104.77183863912376,30.832057001962784,1739892898.260221
Guwahati → Dimapur,"(26.08495, 92.23405)",56.314895153675856,94.22292320915358,26.074989249995564,1739892898.260226
Guwahati → Dimapur,"(26.0254, 92.7319)",46.84364230648485,96.50888701821275,33.36594493181346,1739892898.260229
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",52.870154983023085,93.31231414203206,29.13411260230263,1739892898.260231
Guwahati → Dimapur,"(25.9063, 93.7276)",50.93049114415369,104.82511437190307,32.37017455569034,1739892898.2602339
Dimapur → Kohima,"(25.9063, 93.7276)",50.617364667020226,114.38058955913303,33.37333602448879,1739892898.2602649
Dimapur → Kohima,"(25.8484, 93.82284999999999)",50.03564521055543,109.15546967304941,24.128879497210352,1739892898.260268
Dimapur → Kohima,"(25.7905, 93.9181)",45.76364698233601,92.27323931619307,29.524226256663074,1739892898.26027
Dimapur → Kohima,"(25.7326, 94.01335)",48.84226649200307,107.15642131371912,34.60027716396054,1739892898.260273
Dimapur → Kohima,"(25.6747, 94.1086)",51.91810322649426,118.81985558733768,32.48776642565619,1739892898.260275
Kohima → Imphal,"(25.6747, 94.1086)",50.636886950435844,111.52645698981372,31.75124479262083,1739892898.2603
Kohima → Imphal,"(25.460275000000003, 94.06565)",53.77693075267205,92.74665247255557,26.367979521729197,1739892898.260302
Kohima → Imphal,"(25.24585, 94.0227)",45.77406956667941,90.19244476989537,22.012041722193516,1739892898.260305
Kohima → Imphal,"(25.031425, 93.97975)",51.05107486533437,97.71741495520973,31.34147396798623,1739892898.2603068
Kohima → Imphal,"(24.817, 93.9368)",46.27630635779499,115.65483312396972,32.3046010686576,1739892898.26031
Guwahati → Dimapur,"(26.1445, 91.7362)",46.97492164561741,99.74763242763233,24.823826235199835,1739892928.726309
Guwahati → Dimapur,"(26.08495, 92.23405)",53.40196965089519,104.71716553384832,27.559493610582322,1739892928.726312
Guwahati → Dimapur,"(26.0254, 92.7319)",54.829727857814994,106.1464862830162,30.404127333003252,1739892928.726315
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",53.34358830772035,104.1061032695174,24.700157843653365,1739892928.7263172
Guwahati → Dimapur,"(25.9063, 93.7276)",54.22608963029026,125.22921901498893,32.81127855932927,1739892928.726319
Dimapur → Kohima,"(25.9063, 93.7276)",45.88824530087906,112.96390835209598,34.31569473920478,1739892928.726347
Dimapur → Kohima,"(25.8484, 93.82284999999999)",44.69675328627427,101.61461849533096,28.536937231105966,1739892928.72635
Dimapur → Kohima,"(25.7905, 93.9181)",54.71493449409212,105.7312483062695,32.76452388569977,1739892928.726352
Dimapur → Kohima,"(25.7326, 94.01335)",57.700688578614404,101.54346627856035,26.343665716936005,1739892928.726354
Dimapur → Kohima,"(25.6747, 94.1086)",55.20354391415839,98.8397606670039,32.45046176382811,1739892928.726358
Kohima → Imphal,"(25.6747, 94.1086)",44.358495782879274,101.7352732380829,34.580971128372646,1739892928.7263832
Kohima → Imphal,"(25.460275000000003, 94.06565)",50.1649080576608,98.40367072197276,33.09788163784308,1739892928.7263858
Kohima → Imphal,"(25.24585, 94.0227)",50.37638057653519,102.06024336527241,30.15184511509964,1739892928.726388
Kohima → Imphal,"(25.031425, 93.97975)",47.50871817667164,113.56615510687918,31.94827665084861,1739892928.7263901
Kohima → Imphal,"(24.817, 93.9368)",54.89962440378427,108.70301075995599,30.233565731098917,1739892928.726392
Guwahati → Dimapur,"(26.1445, 91.7362)",53.930711200883366,94.38576651978701,27.259168692237182,1739892958.732213
Guwahati → Dimapur,"(26.08495, 92.23405)",56.54296182531444,90.92883098199245,29.01920708583388,1739892958.7322161
Guwahati → Dimapur,"(26.0254, 92.7319)",44.46305967258212,87.17601065975082,27.46070109752182,1739892958.732219
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",47.37513792165905,100.74894696309725,29.89356147664238,1739892958.732221
Guwahati → Dimapur,"(25.9063, 93.7276)",59.242443624849734,96.77155490492197,25.513640265757623,1739892958.732224
Dimapur → Kohima,"(25.9063, 93.7276)",48.26862477805386,100.81736757652129,29.182192320271984,1739892958.732251
Dimapur → Kohima,"(25.8484, 93.82284999999999)",61.15335733477035,88.30729417674291,27.90001857111615,1739892958.732254
Dimapur → Kohima,"(25.7905, 93.9181)",41.79227564447247,106.82242625447152,35.18136829243846,1739892958.732256
Dimapur → Kohima,"(25.7326, 94.01335)",56.75033783597916,88.36396867138427,28.403469608806557,1739892958.732259
Dimapur → Kohima,"(25.6747, 94.1086)",54.04339955980539,104.65247979885261,29.666390041078174,1739892958.7322612
Kohima → Imphal,"(25.6747, 94.1086)",55.541865889644164,90.08574110740413,26.49478196024529,1739892958.732287
Kohima → Imphal,"(25.460275000000003, 94.06565)",52.97499622288085,97.832467237466,31.98613887338663,1739892958.732289
Kohima → Imphal,"(25.24585, 94.0227)",59.78471526542581,116.68294726263227,31.995594220798775,1739892958.732291
Kohima → Imphal,"(25.031425, 93.97975)",50.99405975031702,99.04458177043968,26.895100512246326,1739892958.7322938
Kohima → Imphal,"(24.817, 93.9368)",53.868544791862746,95.59500310465086,30.456554367432087,1739892958.732296
Guwahati → Dimapur,"(26.1445, 91.7362)",38.38743483425068,110.80872303115972,30.653955919709254,1739893022.729739
Guwahati → Dimapur,"(26.08495, 92.23405)",56.438548736404215,94.3071411642619,30.820916807233306,1739893022.729742
Guwahati → Dimapur,"(26.0254, 92.7319)",55.98597077238121,100.45040938347731,33.35630694742509,1739893022.729745
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",45.76238382976455,101.62242492366519,31.30950907832924,1739893022.729747
Guwahati → Dimapur,"(25.9063, 93.7276)",54.674513260217346,96.46141757460948,28.925922105059772,1739893022.72975
Dimapur → Kohima,"(25.9063, 93.7276)",47.51514067249291,88.71740531111733,35.309555331795,1739893022.7297778
Dimapur → Kohima,"(25.8484, 93.82284999999999)",51.52867047935763,101.22337408137989,31.213233541845792,1739893022.729781
Dimapur → Kohima,"(25.7905, 93.9181)",52.41963627181735,87.33766103269943,27.064209616964963,1739893022.729783
Dimapur → Kohima,"(25.7326, 94.01335)",44.642650750783986,92.14557351948575,31.94507345216514,1739893022.7297852
Dimapur → Kohima,"(25.6747, 94.1086)",49.139840764054796,109.91031457994094,34.17436347183073,1739893022.7297878
Kohima → Imphal,"(25.6747, 94.1086)",65.75288721247044,99.08801940746763,33.693147023458096,1739893022.729813
Kohima → Imphal,"(25.460275000000003, 94.06565)",37.33967251541455,106.74017181438916,28.81559372959986,1739893022.729815
Kohima → Imphal,"(25.24585, 94.0227)",39.089359411145836,127.22131967027528,30.902658355706716,1739893022.7298172
Kohima → Imphal,"(25.031425, 93.97975)",49.58487893607845,82.65262297115999,32.836974306823514,1739893022.72982
Kohima → Imphal,"(24.817, 93.9368)",43.086474574939494,99.53376397859114,30.746910931326973,1739893022.729822
Guwahati → Dimapur,"(26.1445, 91.7362)",46.95165046255388,80.88792129755255,30.513713571730772,1739893082.732758
Guwahati → Dimapur,"(26.08495, 92.23405)",42.59485391579972,94.53205718568672,26.24791474281111,1739893082.732762
Guwahati → Dimapur,"(26.0254, 92.7319)",50.887913241226144,96.34604532903077,30.404887731403228,1739893082.732765
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",55.879624722167,115.17761821275998,28.085950985269164,1739893082.732768
Guwahati → Dimapur,"(25.9063, 93.7276)",46.29494233624874,91.53046427088965,29.253853286573563,1739893082.73277
Dimapur → Kohima,"(25.9063, 93.7276)",52.41189991402056,85.55452622420766,29.5770343366356,1739893082.732804
Dimapur → Kohima,"(25.8484, 93.82284999999999)",50.23878050732053,89.5313759183202,31.706032578818856,1739893082.732807
Dimapur → Kohima,"(25.7905, 93.9181)",59.532186172731954,100.60096344643804,27.39719760346108,1739893082.732809
Dimapur → Kohima,"(25.7326, 94.01335)",39.39870340712566,99.24284664311588,33.231967288709306,1739893082.732812
Dimapur → Kohima,"(25.6747, 94.1086)",49.9338082600211,103.18978283016261,29.10749277028548,1739893082.732815
Kohima → Imphal,"(25.6747, 94.1086)",47.943064233444304,113.8906726883328,24.292210244027736,1739893082.732922
Kohima → Imphal,"(25.460275000000003, 94.06565)",48.72143804093222,102.13605911071878,31.516160931117298,1739893082.732925
Kohima → Imphal,"(25.24585, 94.0227)",43.3082056772441,105.10791100644384,32.41613132492473,1739893082.732927
Kohima → Imphal,"(25.031425, 93.97975)",48.71407148652779,99.09794835360373,29.474287195575503,1739893082.73293
Kohima → Imphal,"(24.817, 93.9368)",41.926891757982375,109.16528416449422,34.071853077584755,1739893082.732932
Guwahati → Dimapur,"(26.1445, 91.7362)",54.063775435190784,109.31096005461656,26.882802441154436,1739893142.732061
Guwahati → Dimapur,"(26.08495, 92.23405)",44.40369868135282,98.81643132747404,36.2276030717566,1739893142.732065
Guwahati → Dimapur,"(26.0254, 92.7319)",52.53552568082612,96.52699067563236,25.270968289189547,1739893142.732068
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",44.55921719826825,101.05440318471979,23.157724600590516,1739893142.73207
Guwahati → Dimapur,"(25.9063, 93.7276)",50.59006381271434,102.51732676502175,28.038349508064297,1739893142.7320719
Dimapur → Kohima,"(25.9063, 93.7276)",60.775963551530424,93.68366242518306,29.968141562473345,1739893142.7321012
Dimapur → Kohima,"(25.8484, 93.82284999999999)",45.81562028038533,114.52220276982702,28.88410771129199,1739893142.7321038
Dimapur → Kohima,"(25.7905, 93.9181)",51.54098122805276,105.43015156864986,32.21228160002899,1739893142.732106
Dimapur → Kohima,"(25.7326, 94.01335)",48.82861745160853,85.37278770773132,31.861932390492846,1739893142.732108
Dimapur → Kohima,"(25.6747, 94.1086)",53.45545731385384,93.7637827123229,23.8596238838815,1739893142.7321112
Kohima → Imphal,"(25.6747, 94.1086)",54.93816618755153,86.99365837893404,33.15068473672526,1739893142.732136
Kohima → Imphal,"(25.460275000000003, 94.06565)",38.04816594463217,101.34987665210166,34.01083535582428,1739893142.732138
Kohima → Imphal,"(25.24585, 94.0227)",52.089967393258156,113.46023654408664,29.66984506715006,1739893142.732141
Kohima → Imphal,"(25.031425, 93.97975)",48.079181368449795,107.8730672452369,30.622758963137688,1739893142.7321432
Kohima → Imphal,"(24.817, 93.9368)",49.806876435337315,88.91320464752359,30.508754305397705,1739893142.7321448
Guwahati → Dimapur,"(26.1445, 91.7362)",47.88655790573893,105.60126627910006,36.1406957024511,1739893202.73151
Guwahati → Dimapur,"(26.08495, 92.23405)",53.588190317043136,86.52561893551905,32.83571014861639,1739893202.7315142
Guwahati → Dimapur,"(26.0254, 92.7319)",52.32864081911974,99.28012244276286,33.50030030165348,1739893202.7315168
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",51.16423611802299,105.0638647280587,29.819433193236218,1739893202.73152
Guwahati → Dimapur,"(25.9063, 93.7276)",49.878434071789314,92.02774101730614,33.52733242002289,1739893202.731522
Dimapur → Kohima,"(25.9063, 93.7276)",52.930375545868706,90.07106222582141,31.40284199909951,1739893202.73155
Dimapur → Kohima,"(25.8484, 93.82284999999999)",49.45830671219063,113.82361233079307,34.127272144700264,1739893202.731552
Dimapur → Kohima,"(25.7905, 93.9181)",54.662887518969015,94.44391694099082,28.071529917231988,1739893202.731555
Dimapur → Kohima,"(25.7326, 94.01335)",52.22801525398614,102.04425844258816,33.679683946524726,1739893202.7315571
Dimapur → Kohima,"(25.6747, 94.1086)",53.32892735561453,107.00575015289783,28.75658384563587,1739893202.73156
Kohima → Imphal,"(25.6747, 94.1086)",52.945229537046494,108.75348555913192,33.51224907364245,1739893202.731644
Kohima → Imphal,"(25.460275000000003, 94.06565)",54.5953244084891,90.12013895411629,35.51987443367228,1739893202.731646
Kohima → Imphal,"(25.24585, 94.0227)",46.065383876027965,106.65183138997517,28.94887498169636,1739893202.731649
Kohima → Imphal,"(25.031425, 93.97975)",53.987080228579444,86.91454923590506,30.412087889383322,1739893202.731651
Kohima → Imphal,"(24.817, 93.9368)",50.91740705500611,110.03298127927249,37.651758429560125,1739893202.731654
Guwahati → Dimapur,"(26.1445, 91.7362)",49.01931469259319,94.53941893942381,26.294776901966866,1739893398.855299
Guwahati → Dimapur,"(26.08495, 92.23405)",49.20119924355974,117.79888380871003,34.652837345985,1739893398.8553019
Guwahati → Dimapur,"(26.0254, 92.7319)",56.387647000715084,89.52040333835971,30.365885395440646,1739893398.855305
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",47.389234871735795,87.0634901485027,32.237248417838344,1739893398.855308
Guwahati → Dimapur,"(25.9063, 93.7276)",48.328313809773256,89.60456827343404,30.68537841408262,1739893398.8553112
Dimapur → Kohima,"(25.9063, 93.7276)",41.977086043676216,100.10302197674822,34.76070362621266,1739893398.855339
Dimapur → Kohima,"(25.8484, 93.82284999999999)",53.41995522311728,97.19715834206764,22.7691405634505,1739893398.8553421
Dimapur → Kohima,"(25.7905, 93.9181)",52.12947427112664,91.98708118467749,32.41443540758052,1739893398.855344
Dimapur → Kohima,"(25.7326, 94.01335)",55.70630203919628,92.35867946349062,29.637390081176637,1739893398.855346
Dimapur → Kohima,"(25.6747, 94.1086)",53.50803595744799,101.2226263663472,33.148418556500715,1739893398.855349
Kohima → Imphal,"(25.6747, 94.1086)",42.15295027968874,108.87222765672661,36.73579062852433,1739893398.855374
Kohima → Imphal,"(25.460275000000003, 94.06565)",45.55119271627018,109.59736674324935,34.95458392111432,1739893398.8553758
Kohima → Imphal,"(25.24585, 94.0227)",48.36270171470205,91.86922189905661,31.422005237447664,1739893398.855378
Kohima → Imphal,"(25.031425, 93.97975)",53.280397551122114,100.62023088096987,29.21338229595982,1739893398.855381
Kohima → Imphal,"(24.817, 93.9368)",50.44937437355666,102.35480602262717,30.473781489668013,1739893398.8553832
Guwahati → Dimapur,"(26.1445, 91.7362)",48.94368730205859,85.64392942595754,29.896694308887813,1739893607.031491
Guwahati → Dimapur,"(26.08495, 92.23405)",56.81975268613832,93.0456648593584,28.781566006189603,1739893607.031494
Guwahati → Dimapur,"(26.0254, 92.7319)",49.280001909218356,110.55245992369873,30.66768230256533,1739893607.031496
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",47.5658768527416,98.94735832067055,32.1405643080561,1739893607.031499
Guwahati → Dimapur,"(25.9063, 93.7276)",49.32417774737704,107.39332101186312,25.770900560906952,1739893607.031501
Dimapur → Kohima,"(25.9063, 93.7276)",50.96807149837793,98.62628051438656,34.963464854759614,1739893607.03153
Dimapur → Kohima,"(25.8484, 93.82284999999999)",57.48352625772024,71.70372109626227,31.15625927701416,1739893607.031533
Dimapur → Kohima,"(25.7905, 93.9181)",54.84281768420313,95.06587044175726,33.421814098276336,1739893607.0315351
Dimapur → Kohima,"(25.7326, 94.01335)",52.032392544100375,91.45953933292645,20.90497070942472,1739893607.0315368
Dimapur → Kohima,"(25.6747, 94.1086)",49.928487746456305,98.4056093756506,27.032529282302924,1739893607.03154
Kohima → Imphal,"(25.6747, 94.1086)",48.58205634620967,88.33912448939232,36.117001136082685,1739893607.031565
Kohima → Imphal,"(25.460275000000003, 94.06565)",38.536069015220846,99.91983737700824,29.505278547477317,1739893607.031567
Kohima → Imphal,"(25.24585, 94.0227)",53.556393401254944,84.59357272335669,30.435679349555073,1739893607.031569
Kohima → Imphal,"(25.031425, 93.97975)",55.29617672941816,100.25431124876039,29.0790881636415,1739893607.0315719
Kohima → Imphal,"(24.817, 93.9368)",53.86311268446747,113.38392059970971,31.109555129094524,1739893607.031574
Guwahati → Dimapur,"(26.1445, 91.7362)",45.55345203948964,83.309667588797,31.35346657806177,1739893755.6354198
Guwahati → Dimapur,"(26.08495, 92.23405)",48.32318604973619,108.31143709104602,26.717194859122564,1739893755.635424
Guwahati → Dimapur,"(26.0254, 92.7319)",49.018825209450966,96.04069785286168,35.31937876531919,1739893755.635427
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",50.53835289844613,91.37387165334209,28.13400745535224,1739893755.6354291
Guwahati → Dimapur,"(25.9063, 93.7276)",45.872252780368115,86.01597183910155,33.88092905787295,1739893755.635432
